timestamp	sharpe	trades	max_dd_pct	pf	cagr_pct	params_changed	status	description
2026-03-11T11:49:17	0.0000	0	0.00	0.0000	0.00		keep	baseline
2026-03-11T12:43:18	-0.3706	89	6.69	1.5068	3.07		keep	baseline
2026-03-11T12:52:12	-0.3706	89	6.69	1.5068	3.07		keep	baseline
2026-04-28T16:19:21	0.6494	1134	28.21	1.2383	21.13		keep	baseline
