timestamp	sharpe	trades	max_dd_pct	pf	cagr_pct	params_changed	status	description
2026-03-11T11:49:09	0.0000	0	0.00	0.0000	0.00		keep	baseline
2026-03-11T12:43:36	-0.8674	71	3.62	2.2486	2.70		keep	baseline
2026-03-11T12:52:31	-0.8674	71	3.62	2.2486	2.70		keep	baseline
2026-04-28T15:35:28	0.6494	1134	28.21	1.2383	21.13		keep	baseline
