timestamp	sharpe	trades	max_dd_pct	pf	cagr_pct	params_changed	status	description
2026-03-11T11:49:16	0.0000	0	0.00	0.0000	0.00		keep	baseline
2026-03-11T12:43:38	0.0000	0	0.00	0.0000	0.00		keep	baseline
2026-03-11T12:49:01	-10.7564	9	0.98	0.8668	-0.03		keep	baseline
2026-03-11T12:52:40	-10.7564	9	0.98	0.8668	-0.03		keep	baseline
2026-04-28T16:10:29	0.6494	1134	28.21	1.2383	21.13		keep	baseline
